fam	O
for	O
my	O
birthday	O
!	O
Bring	O
on	O
next	O
weekend	O
with	O
the	O
giiiiirlieees	O

Memorial	O
battle	O
royals	O
are	O
always	O
the	O
best	O
battle	O
royals	O
.	O
#LRPRIDE	O
#WWE	B-organization
#RAW	O

RT	O
@Nickoteen_	O
:	O
@BKFUniversity	O
turn	O
her	O
ass	O
in	O
!	O
Snitch	O

We	O
cant	O
wait	O
to	O
see	O
@onedirection	O
August	O
22	O
@	O
Reliant	O
Stadium	O
-	O
-	O
&	O
gt	O
;	O
#np	O
Story	O
of	O
My	O
Life	O
#listen	O
http://t.co/O5wwduOlYt	O

@Torontobot	O
Hey	O
,	O
I	O
did	O
not	O
know	O
you	O
lived	O
in	O
my	O
hood	O
:-)	O
I	O
see	O
beers	O
in	O
our	O
future	O
:-)	O

@iHeartMaslow_xo	O
then	O
east	O
coasters	O
always	O
ruin	O
it	O
for	O
is	O
with	O
their	O
tweets	O
and	O
stuff	O
.	O
Staahpppp	O

when	O
luke	B-person
says	O
they	O
are	O
a	O
serious	O
band	O
i	O
just	O
laugh	O
because	O
there	O
is	O
no	O
way	O
they	O
are	O
serious	O
i	O
mean	O
he	O
was	O
the	O
one	O
wearing	O
a	O
tutu	O

kik	O
me	O
to	O
sleep	O
:	O
EssaSuwi	O
.	O
.	O
khkhkhkhk	O
latshootoni	O
he	O
he	O
he	O
he	O
he	O
he	O
he	O
he	O
he	O
he	O
he	O
heh	O
e	O
he	O
agol	O
laish	O
ma7ad	O
yba	O
yrab3ni	O
ha	O
ha	O
ha	O
he	O
gn	O

I'll	O
shut	O
up	O
now	O
/	O
no	O
I	O
won't	O
probably	O
/	O

SAY	O
WHAT	O
YOU	O
MEAN	O
.	O
TELL	O
ME	O
IM	O
RIGHT	O
.	O
AND	O
LET	O
THE	O
SUN	O
RAIN	O
DOWN	O
ON	O
ME	O
.	O

RT	O
@T_Breezzyy1	O
:	O
Whenever	O
a	O
nigga	O
get	O
out	O
of	O
line	O
this	O
how	O
I	O
act	O
https://t.co/qdJX5kTdCl	O
@_steadyrockin	O
last	O
night	O
LMAO	O

Finally	O
getting	O
to	O
watch	O
The	B-product
Walking	I-product
Dead	I-product
from	O
sunday	O
.	O
.	O
OnDemand	O
takes	O
soo	O
long	O
to	O
put	O
shows	O
up	O
.	O
#thestruggleisreal	O

Stay	O
/	O
/	O
Miley	B-person
Cyrus	I-person
#np	O

Could	O
not	O
be	O
more	O
excited	O
for	O
Rob	B-person
and	O
Lance	B-person
.	O
Congratulations	O
!	O
!	O
#robandlance	O
@	O
The	O
Coronado	O
Ballroom	O
http://t.co/LDzfKAihWB	O

johnlockedness	O
:	O
allabitofablur	O
:	O
the	O
-	O
deadpoetssociety	O
:	O
AM	O
I	O
THE	O
ONLY	O
ONE	O
WHO	O
THINKS	O
THIS	O
GUY	O
AND	O
THIS	O
.	O
.	O
.	O
http://t.co/6XwL3fikJr	O

REPORT	O
:	O
India	B-place
power	O
into	O
ICC	O
#Wt20	O
semi	O
-	O
finals	O
with	O
eight	O
-	O
wicket	O
win	O
over	O
Bangladesh	B-place
:	O
http://t.co/bIrfnSz2p3	O
#IndvsBan	O

@Dai_davies31	O
@sheffplayers	O
haha	O
oh	O
Jesus	B-person
he's	O
back	O
!	O
!	O
!	O
Xxx	O

And	O
here	O
we	O
go	O
when	O
cHeat	O
refs	O
start	O
to	O
control	O
the	O
game	O
.	O

@nlacross1979	O
I	O
can't	O
find	O
it	O
either	O
on	O
Youtube	B-organization
or	O
http://t.co/nBUziwmO2c	O
,	O
unfortunately	O

@jonislike	O
i	O
might	O
see	O
ya'll	O
later	O
if	O
i'm	O
not	O
to	O
tired	O
to	O
drive	O
out	O
.	O
Did	O
you	O
want	O
me	O
to	O
bring	O
the	O
jacket	O
?	O

I	O
LOVENTHISN	O
CONVRRSATION	O

Republic	O
of	O
Spoof	O
MT	O
@kirpit	O
:	O
#Turkey	B-place
is	O
the	O
first	O
country	O
in	O
history	O
that	O
is	O
hijacking	O
the	O
Internet	O
of	O
its	O
citizens	O
!	O
http://t.co/JUNFwvZ6wZ	O

Once	O
again	O
,	O
Williamson	B-place
County	I-place
is	O
named	O
one	O
of	O
the	O
healthiest	O
places	O
in	O
Texas	B-place
.	O
http://t.co/5FP5DLjTwm	O
#txlege	O

Heh	O
.	O
Kristen	B-person
Anderson	I-person
-	I-person
Lopez	I-person
handed	O
her	O
purse	O
to	O
@jamiefoxx	O
,	O
then	O
he	O
discreetly	O
passed	O
it	O
off	O
to	O
Jessica	B-person
Biel	I-person
during	O
her	O
#Oscars	O
speech	O
.	O

@nicolacourtney	O
Hah	O
!	O
No	O
,	O
33	O
1	O
/	O
3	O
.	O
It's	O
a	O
series	O
of	O
cool	O
music	O
books	O
on	O
albums	O
that	O
does	O
an	O
open	O
call	O
every	O
year	O
or	O
two	O
for	O
proposals	O
.	O

BRUH	O
UNO	O
BEAT	O
IS	O
RIDICULOUS	O

Makes	O
me	O
mad	O
when	O
players	O
don't	O
get	O
that	O
recognition	O
for	O
the	O
talent	O
they	O
got	O
coming	O
from	O
Ark	O
.	O
Texas	B-place
garbage	O
and	O
Florida	B-place
and	O
Cali	B-place
.	O

.	O
@chuchomaeza	O
Le	O
agradezco	O
enormemente	O
su	O
tuit	O
.	O
Bueno	O
saber	O
que	O
lo	O
que	O
uno	O
hace	O
sirve	O
para	O
algo	O
de	O
vez	O
en	O
cuando	O

HOW	O
IS	O
ELIJAH	B-person
STILL	O
ALIVE	O
WHAT	O
THE	O
HELL	O

@mims	O
you	O
don't	O
think	O
it's	O
shitty	O
to	O
dox	O
the	O
guy	O
.	O
there's	O
no	O
proof	O
,	O
and	O
even	O
if	O
there	O
was	O
,	O
why	O
does	O
it	O
matter	O
?	O
where	O
'	O
public	O
interest	O
?	O

@natashaluxe	O
silly	O
Jake	B-person
!	O
He	O
also	O
has	O
the	O
height	O
advantage	O
:	O
studies	O
show	O
tall	O
guys	O
get	O
paid	O
more	O
and	O
promoted	O
faster	O
.	O
Conclusion	O
:	O
dudevantage	O

Vodafone	B-organization
offering	O
free	O
Sony	B-product
Bravia	I-product
TV	I-product
with	O
first	O
3000	O
pre	O
-	O
orders	O
of	O
new	O
flagship	O
Sony	B-product
Xperia	I-product
Z2	I-product
smartphone	O
http://t.co/patXGl5lr3	O

If	O
i	O
wear	O
an	O
outfit	O
one	O
day	O
and	O
no	O
one	O
important	O
is	O
there	O
to	O
see	O
it	O
i	O
didn't	O
really	O
wear	O
the	O
outfit	O

Events	O
:	O
@hustleGRL	O
CMW	O
Showcase	O
w	O
/	O
Naturally	O
Born	O
Strangers	O
@TreMission	O
@theairplaneboys	O
@AGameMedia	O
-	O
May	O
8	O
@	O
Tattoo	B-place
http://t.co/OCC3VN37AN	O

@ErosNow	O
#RamleelaOnErosNow	O
1	O
)	O
AAG	O

#Nowplaying	O
-	O
Rascalz	O
-	O
Quest	B-product
For	I-product
Rhyme	I-product
-	O
http://t.co/QsU9NwdOq7	O
#Vancouver	B-place
#Hiphop	O
#Rnb	O

Jeanette	B-person
still	O
needs	O
help	O
.	O
Please	O
RT	O
and	O
help	O
if	O
you	O
can	O
.	O
#HelpJeanette	O
Make	O
it	O
trend	O
!	O
http://t.co/mpwD81NIvP	O

@EsraAuldeo	O
hahaha	O
makanya	O
nyari	O
pacar	O
sra	O

@Dwayne_wins	O
Hey	O
dwayne	B-person
!	O
Yeah	O
,	O
looks	O
like	O
it's	O
an	O
LA	O
Stories	O
storytelling	O
event	O
at	O
@StoriesEchoPark	O
.	O
You	O
shld	O
go	O
:)	O

RT	O
@TheFinanceLab	O
Shouldn't	O
banks	O
be	O
reinvesting	O
in	O
local	O
economies	O
?	O
P	B-person
.	I-person
Kelly	I-person
of	O
Unity	B-organization
Trust	I-organization
Bank	I-organization
makes	O
the	O
case	O
http://t.co/BMQPs11s3y	O

I	O
have	O
now	O
played	O
3	O
games	O
of	O
TitanFall	B-product
.	O
I	O
am	O
very	O
good	O
at	O
dying	O
,	O
I	O
have	O
learned	O
.	O

Does	O
teen	O
pregnancy	O
CAUSE	O
bad	O
economic	O
outcomes	O
,	O
or	O
is	O
it	O
a	O
leading	O
indicator	O
?	O
Schneider	B-person
at	O
EconLog	B-organization
:	O
http://t.co/c34RQmuyRR	O

@eezms	O
hit	O
them	O
squats	O
so	O
i	O
could	O
pinch	O
that	O
ass	O

Niggas	O
eat	O
ass	O
but	O
won't	O
eat	O
a	O
TV	O
Dinner	O

RT	O
@Aimeegarden_	O
:	O
"	O
@iCristinaBos_	O
:	O
NO	O
crean	O
en	O
nadie	O
.	O
"	O

haters	O
are	O
the	O
best	O
motivators	O
.	O

TUNE	O
IN	O
TO	O
MY	O
NEW	O
SINGLE	O
[	O
HATE	B-product
IF	I-product
YOU	I-product
WANT	I-product
]	O
FEAT	O
@ARSONALDAREBEL	O
#RT	O
#LETSPUSHIT	O
http://t.co/kkiLIitCbE	O

"	O
Brate	O
ala	O
si	O
nam	O
zakomplikovala	O
zivot	O
"	O
.	O
.	O
.	O
aj	O
ne	O
lazi	O
,	O
ZIVOTA	O
TI	O
?	O
?	O
?	O
I	O
TO	O
umem	O
da	O
uradim	O
?	O
!	O
?	O
!	O
?	O
No	O
puedo	O
creer	O
!	O
!	O
!	O

RT	O
@Brian_Linhart	O
:	O
@Huntahray	O
@KPhucinTrann	O
@CFRN_	O
Jesus	O
doesn't	O
think	O
Deer	O
Valley	O
boys	O
are	O
thirsty	O
.	O
.	O
.	O

Then	O
he	O
asks	O
them	O
why	O
they	O
are	O
looking	O
for	O
their	O
dad	O
WTF	O
#Khumbu	O

@andshootthesun	O
well	O
ill	O
take	O
that	O
as	O
a	O
compliment	O

@rockvsto	O
vc	O
sabe	O
que	O
eu	O
falei	O
de	O
sacanagem	O
,	O
ne	O
?	O

The	B-product
Generation	I-product
Game	I-product
http://t.co/o9brrW3ZEx	O
#football	O
#news	O

Dylan	B-person
O	I-person
'	I-person
Brien	I-person
is	O
such	O
a	O
good	O
actor	O
he's	O
like	O
a	O
mix	O
of	O
Logan	B-person
Lerman	I-person
and	O
Zac	B-person
Efron	I-person
I	O

RT	O
@SipMyJuice_Box	O
:	O
"	O
@MurdaAveDomo	O
:	O
Ion	O
F	O
.	O
ck	O
w	O
/	O
B	O
.	O
tches	O
"	O
Fuck	O
Bitches	O
I	O
Don't	O
like	O
Em	O

ohp	O
wait	O
now	O
I'm	O
sad	O

You	O
suck	O
at	O
surprises	O
@angiemiller	O

Full	O
lovibonds	O
unit	O
representation	O
#beaglecask	O
http://t.co/8xLhHwkXo2	O

It's	O
one	O
where	O
we	O
need	O
every	O
fan	O
to	O
be	O
super	O
loud	O
tonight	O
-	O
a	O
repeat	O
of	O
Orient	O
would	O
be	O
perfect	O
.	O
Enjoy	O
the	O
match	O
!	O
#ColU	O

@DavidSpade	O
Everyone	O
in	O
L	B-place
.	I-place
A	I-place
.	I-place
is	O
talking	O
about	O
the	O
rain	O
.	O
Apparently	O
it's	O
more	O
rare	O
than	O
a	O
Hollywood	B-place
movie	O
without	O
gratuitous	O
sex	O
and	O
violence	O

RT	O
@JustInNotOut	O
:	O
Marvin's	O
"	O
What's	B-product
going	I-product
on	I-product
"	O
album	O
was	O
just	O
one	O
REALLY	O
long	O
song	O
.	O

Pregnant	O
wmn	O
should	O
not	O
be	O
on	O
tv	O
.	O
It's	O
obvious	O
and	O
distracting	O
and	O
confusing	O
and	O
they	O
look	O
FAT	O
#scandal	O

@Andrew_Reiner	O
@Futterish	O
ask	O
him	O
about	O
his	O
licorice	O
baths	O

@andrew_j_stone	O
@tsantero	O
adding	O
to	O
my	O
2	O
.	O
0	O
cookbook	O

@hamsandwich	O
i	O
know	O
they	O
are	O
a	O
juggernaut	O
,	O
and	O
that	O
ex	O
-	O
Fossil	O
guys	O
started	O
Shinola	O
.	O
BUT	O
STILL	O
.	O
i'm	O
not	O
a	O
snob	O
but	O
you	O
get	O
it	O
.	O

@ildarima	O
happy	O
birthday	O
my	O
brother	O
amir	B-person
!	O
Have	O
a	O
blast	O
!	O
Goodluck	O
in	O
your	O
future	O
and	O
may	O
Allah	B-person
bless	O
you	O
always	O
:)	O

@OriginalOestrus	O
You	O
leave	O
JUST	O
as	O
I	O
go	O
on	O
my	O
lunch	O
break	O
:	O
/	O
See	O
you	O
soon	O

Lo	O
mas	O
impresionante	O
es	O
que	O
me	O
lo	O
topo	O
siempree	O
es	O
el	O
destino	O
chicos	O
yo	O
lo	O
se	O

Oh	O
u	O
made	O
d	O
cake	O
init	O
?	O
RT	O
@ronkizzle93	O
@Xebrizzy	O
cutting	O
of	O
the	O
cake	O
ni	O

@edenthecat	O
I	O
wish	O
I	O
had	O
one	O
every	O
day	O
.	O
=	O
(	O

@SameClothzErday	O
but	O
makaveli	B-person
came	O
back	O
april	O
15	O
.	O
.	O

A	O
Foodie	O
and	O
His	O
Grace	O
http://t.co/FRmMThYFqh	O

i	O
hope	O
you	O
all	O
think	O
of	O
me	O
when	O
you	O
see	O
a	O
blue	O
towel	O

@embIemtea	O
@ilykeaton	O
lay	O
off	O
I	O
have	O
a	O
kid	O

Penyerahan	O
Donasi	O
#MaskerUntukRiau	O
#MelawanAsap	O
|	O
@FLOCKIndonesia	O
@berbaginasiMKS	O
@EHmakassar	O
@MksrBerkebun	O
http://t.co/KfzEwDzuXj	O

I	O
been	O
in	O
tub	O
so	O
many	O
times	O

So	O
she	O
stops	O
hating	O
him	O
bcs	O
he's	O
beautiful	O
lol	O
def	O
a	O
good	O
reason	O
.	O
.	O
.	O
lol	O

RT	O
@BPWest_	O
:	O
"	O
@SiRackedUp	O
:	O
what	O
artists	O
would	O
u	O
like	O
to	O
see	O
on	O
the	O
official	O
"	O
Like	O
That	O
"	O
Remix	O
?	O
"	O
Wholagun	B-person
n	O
stormzy	O

Lindsay	B-person
Lohan	I-person
Pens	O
Celeb	O
-	O
Filled	O
Lovers	O
List	O
,	O
Tabloid	O
Pounces	O
:	O
Lindsay	B-person
Lohan	I-person
is	O
back	O
in	O
the	O
news	O
,	O
although	O
this	O
.	O
.	O
.	O
http://t.co/KNNRv1xPCV	O

Lauren	B-person
&	O
amp	O
;	O
Chloe	B-person
have	O
fallen	O
out	O
over	O
man	O
!	O
Tut	O
tut	O

@miss_jillyb	O
@ItsAshleyTam	O
I	O
wanna	O
know	O
by	O
who	O
!	O

Yes	O
,	O
I	O
still	O
care	O
about	O
what	O
other	O
people	O
think	O
.	O

RT	O
@KimHaleDance	O
:	O
Hello	O
Indianapolis	B-place
and	O
@Precision_Arts	O
!	O

I'm	O
so	O
hungover	O
I	O
could	O
die	O

"	O
Why	O
would	O
Joe	B-person
Hallenback	I-person
give	O
a	O
fuck	O
about	O
this	O
asshole's	O
Prince	O
impression	O
?	O
"	O
-	O
Shane	B-person
Black	I-person
,	O
on	O
a	O
scene	O
that	O
was	O
NOT	O
in	O
his	O
original	O
script	O

@jilltomlinson	O
Right	O
move	O
.	O
Discussion	O
&	O
amp	O
;	O
professionalism	O
are	O
the	O
way	O
to	O
go	O
.	O

@daydreamjack	O
@edshewalk	O
@heartfeItstyles	O
was	O
talking	O
to	O
other	O
people	O
and	O
then	O
i	O
said	O
harry	B-person
can	O
i	O
have	O
a	O
kissing	O
picture	O
and	O
he	O
looked	O
at	O

Eco	O
exam	O
in	O
half	O
an	O
hour	O

RT	O
@Rarahmaajeng	O
:	O
Selamat	O
ulangtahun	O
vega	O
{	O
}	O
@urayvega	O

RT	O
@DatGrandeAss	O
:	O
Somebody	O
best	O
of	O
recorded	O
that	O
and	O
got	O
it	O
up	O
on	O
YouTube	B-organization
in	O
the	O
next	O
five	O
minutes	O
or	O
I'll	O
cry	O
.	O
.	O
wait	O
I	O
already	O
am	O

@podidosai	O
here	O
Whole	O
Food	O
market	O
is	O
selling	O
canned	O
"	O
Organic	O
coconut	O
water	O
"	O
lololol	O

so	O
he	O
just	O
took	O
illegal	O
drugs	O
instead	O
http://t.co/Bnn0Lu85XE	O

@hans_faber	O
@hansdocter	O
Dank	O
.	O
Hopelijk	O
succesvol	O
!	O

#playingnow	O
Jason	B-person
Crest	I-person
-	O
Charge	O
of	O
the	O
Light	O
Brigade	O
-	O
how	O
apt	O
!	O

Me	O
too	O
&	O
gt	O
;	O
@KerryGorgone	O
:	O
I	O
don't	O
look	O
at	O
inspirational	O
photos	O
where	O
the	O
person	O
tags	O
like	O
50	O
people	O
.	O
Automatic	O
ignore	O
.	O
#BizHeroes	O

UK	B-place
:	O
#MalaysianGP	B-other
is	O
in	O
@BBCOne	O
right	O
now	O
.	O
Watch	O
out	O
for	O
#BenedictCumberbatch	B-person
presenting	O
on	O
the	O
winners	O
podium	O
at	O
around	O
1100	O
BST	O

@meiloveako	O
ay	O
:(	O
dko	O
pa	O
alam	O
eh	O
hahah	O
sabi	O
mo	O
napa	O
arbor	O
mo	O
na	O
:(	O

Bangun	O
tidur	O
badan	O
pegel	O
dan	O
mules	O
juga	O
males	O
:)	O
)	O

I	O
swear	O
im	O
a	O
fashion	O
intern	O
on	O
a	O
foreign	O
exchange	O
program	O
in	O
Milan	B-place
learning	O
bout	O
fabrics	O
and	O
shit	O

Pics	O
with	O
#dogwithablog	B-product
cast	O
@BlakeMichael14	O
@ImTheFrancescaC	O
@G_Hannelius	O
http://t.co/znTD96yNJJ	O

This	O
red	B-organization
lobster	I-organization
bitch	O
try	O
to	O
hit	O
the	O
panic	O
button	O
on	O
us	O
smh	O

#DRH	O
,	O
quels	O
leviers	O
activer	O
pour	O
un	O
retour	O
de	O
la	O
croissance	O
dans	O
vos	O
entreprises	O
?	O
RDV	O
avec	O
@ADP_fr	O
le	O
26	O
mars	O
http://t.co/1I5i83XxI6	O

18	O
-	O
1	O
BUCS	B-organization
!	O
Bottom	O
of	O
the	O
7th	O
vs	O
.	O
Toronto	B-organization
.	O
This	O
is	O
obviously	O
the	O
premiere	O
offense	O
in	O
MLB	B-organization
right	O
now	O
.	O
:-)	O
#LetsGoBucs	O

Just	O
had	O
a	O
double	O
Toffee	B-product
Trevi	I-product
so	O
I'm	O
good	O
:D	O
RT	O
@Miss_Unathi	O
Same	O
:(	O
"	O
Yanga	O
:	O
Yhu	O
ndatsho	O
ndafuna	O
iMcFlurry	O
"	O

Woah	O
I	O
totally	O
dont	O
know	O
how	O
I	O
feel	O
about	O
Oculus	B-product
Rift	I-product
/	O
facebook	B-organization
.	O
Half	O
of	O
me	O
is	O
happy	O
because	O
VR	O
will	O
100	O
%	O
happen	O
due	O
to	O
FB	B-organization
cash	O
money	O
&	O
gt	O
;	O

How	O
Your	O
Chamber	O
of	O
Commerce	O
Can	O
Use	O
LinkedIn	B-product
http://t.co/TtWfPfG7yr	O

LACS	O
.	O
.	O
.	O
more	O
than	O
likely	O
.	O
.	O
.	O
.	O

Fusilli	O
Pasta	O
with	O
Broccoli	O
,	O
Garlic	O
Toasted	O
Breadcrumbs	O
and	O
Parmesan	O
Cheese	O
http://t.co/hcwZ357aeb	O
#ROC	O
#ROCBuzz	O

I	O
just	O
be	O
joking	O
,	O
nothin	O
serious	O

RT	O
@CatchAnything	O
:	O
I'm	O
actually	O
tired	O
of	O
dre	O
.	O

I'm	O
on	O
Instagram	B-organization
too	O
!	O
http://t.co/UYv4BnWZWf	O
I'm	O
slightly	O
addicted	O
!	O
Love	O
finding	O
me	O
accounts	O
to	O
follow	O
!	O
#bbloggers	O
#lbloggers	O
#psbloggers	O

all	O
you	O
hafta	O
do	O
to	O
be	O
my	O
bff	O
is	O
make	O
my	O
happiness	O
a	O
priority	O
,	O
but	O
also	O
leave	O
me	O
the	O
fuck	O
alone	O
like	O
86	O
%	O
of	O
the	O
time	O
.	O

@jordanstallchic	O
@UKLisaW	O
@Loganberry09	O
@sjcNKOTB	O
Yup	O
.	O
See	O
ya	O
soon	O
xo	O

@osnapitzxgrande	O
a	O
czemu	O
pytasz	O
,	O
czy	O
ja	O
znam	O
?	O

@nickbull21	O
Wha	O
?	O
You	O
mean	O
'	O
The	B-product
Hurricane	I-product
'	O
was	O
about	O
Bob	B-person
?	O
!	O
All	O
bets	O
are	O
off	O
.	O
Nah	O
,	O
I'll	O
stick	O
with	O
the	O
greatest	O
pound	O
-	O
for	O
-	O
pound	O
boxer	O
ever	O
.	O

RT	O
@Bamboo_Bangaa	O
:	O
It	O
truly	O
is	O
NOT	O
FAIR	O
that	O
men	O
don't	O
have	O
periods	O
or	O
cramps	O
.	O

@arie_doll	O
get	O
up	O
for	O
school	O
lol	O

@Eubankwarrior	O
great	O
meeting	O
u	O
this	O
morn	O
Chris	B-person
.	O
Really	O
enjoyed	O
our	O
chat	O
http://t.co/v9IIv4jaoE	O

I	O
want	O
to	O
skate	O
.	O
Let's	O
go	O
.	O

Arutz7	O
:	O
Students	O
in	O
Canada's	B-place
Capital	I-place
Boycott	O
Israeli	O
Hummus	O
:	O
Students	O
at	O
University	B-place
of	I-place
Ottawa	I-place
campaign	O
.	O
.	O
.	O
http://t.co/Mp5W9Pjcbu	O
#israel	O

Necesito	O
+	O
1	O
para	O
jugar	O

Should	O
parents	O
overprotect	O
their	O
kids	O
?	O
Studies	O
show	O
that	O
it	O
can	O
actually	O
hinder	O
a	O
child's	O
development	O
.	O
http://t.co/Re8wMNuYFq	O
@TheAtlantic	O

@UAfitprincess6	O
OMG	O
I'm	O
dying	O
hahahahhahahahahahahahahahhahaha	O

@lukeblanche	O
We	O
went	O
Straight	O
to	O
computer	O
room	O
for	O
Sali	B-person
so	O
she	O
didn't	O
notice	O
or	O
take	O
reg	O
,	O
and	O
GK	O
didn't	O
say	O
anything	O

@OregonPhilsphan	O
Has	O
it	O
really	O
been	O
that	O
long	O
?	O
I	O
remember	O
laughing	O
at	O
how	O
stupid	O
they	O
all	O
were	O
.	O

RT	O
@Mernakhaled5	O
:	O
@bahaaXmostafa	O
Happy	O
birthdaayy	O
:D	O

Buildings	O
Collapse	O
from	O
Gas	O
Explosion	O
in	O
Harlem	B-place
,	O
2	O
Dead	O
,	O
18	O
Injured	O
-	O
http://t.co/GLmF7I2ghw	O

ever	O
get	O
them	O
days	O
where	O
you	O
just	O
don't	O
even	O
know	O
what	O
to	O
tweet	O

@allofstyles	O
thank	O
you	O
for	O
faving	O
xxx	O

they	O
gon	O
hate	O
when	O
they	O
see	O
u	O
movin	O
on	O
.	O
.	O

Our	O
greatest	O
weakness	O
lies	O
in	O
giving	O
up	O
.	O
Don't	O
ever	O
give	O
up	O
.	O

@ZARI_theGIANT	O
thanks	O
babes	O
.	O
.	O
I	O
want	O
it	O
done	O
professionally	O

5	O
Hurricanes	O
Who	O
Could	O
Surprise	O
People	O
This	O
Spring	O
http://t.co/Ee447Yd7XX	O

Pemanasan	O
dulu	O
sebelum	O
tampil	O
.	O
Happy	O
AE	O
!	O
#AllEnglandSSP	O
http://t.co/3TtEhW5ZoM	O

@hiplibertarian	O
My	O
entire	O
head	O
fills	O
up	O
the	O
monitor	O
,	O
but	O
my	O
voice	O
is	O
cool	O
.	O
HA	O
#preppertalk	O

Leo	B-person
telling	O
Matthew	B-person
to	O
sleep	O
with	O
one	O
eye	O
open	O
tonight	O
http://t.co/903xyZW9IA	O

Only	O
R	O
&	O
amp	O
;	O
B	O
artist	O
I	O
listen	O
to	O
anymore	O
is	O
august	B-person
or	O
@rickey_fontain	O

@peacefultaru	O
I've	O
been	O
Buzzfeed	O
surfing	O
:)	O

If	O
they	O
not	O
with	O
you	O
then	O
they	O
against	O
you	O
.	O
.	O

@slothingwitjai	O
I'm	O
not	O
leaving	O
and	O
I	O
never	O
will	O
I'm	O
just	O
losing	O
respect	O
for	O
them	O

@TMurph207	O
Yep	O
.	O
He's	O
a	O
total	O
nihilist	O
.	O
Rust	O
would	O
love	O
McCarthy	B-person
.	O

@its_arctic	O
jeidnwskksksn	O
,	O
eu	O
sempre	O
me	O
confundo	O

It	O
is	O
STILL	O
shocking	O
to	O
me	O
that	O
80	O
%	O
of	O
PIs	O
applying	O
to	O
NSF	B-organization
have	O
historically	O
only	O
submitted	O
a	O
single	O
proposal	O
per	O
yr	O
(	O
and	O
DM	O
.	O
Just	O
don't	O
)	O

The	O
Lego	B-product
Movie	I-product
was	O
so	O
deep	O
and	O
intense	O
what	O
the	O
fuck	O
I	O
feel	O
inspired	O

@welshwannabe	O
@ali_freestone	O
@NorahsArk	O
@ScoobyySue	O
@charbhardy	O
@hastillonlyme	O
@__Gran2F__	O
@kgimson	O
I've	O
got	O
all	O
endeavor	O
recored	O
but	O
not	O

RT	O
@zcott	O
:	O
So	O
this	O
is	O
what	O
twitter	B-organization
looks	O
like	O
in	O
the	O
morning	O
.	O
.	O
.	O

@DiianIslamiati	O
boleeh	O
:	O
)	O
mau	O
wrna	O
apa	O
?	O
?	O

@vinosity	O
i	O
feel	O
the	O
same	O
way	O
about	O
earwigs	O

@kid_juju	O
you	O
cute	O
af	O
my	O
nigga	O

@IvDreaMvI	O
and	O
people	O
think	O
no	O
scoping	O
in	O
cod	O
is	O
bad	O
.	O
.	O
.	O
lmao	O

My	O
brother	O
in	O
the	O
hole	O
upstate	O
at	O
coal	O
township	O
free	O
Lanny	B-person

How	O
Venture	B-product
Capital	I-product
Helps	O
Drive	O
The	O
Startup	O
Economy	O
http://t.co/u0mHirjesj	O
#business	O
http://t.co/Zh8NbNZwHH	O

@snowfairy1234	O
Besides	O
the	O
truth	O
nearly	O
always	O
comes	O
back	O
to	O
bite	O
them	O
on	O
the	O
arse	O
.	O

@SchaaPieyka	O
@Suhaheboh	O
tadi	O
mu	O
dgn	O
zierah	O
jeke	O
g	O
?	O
oh	O
esk	O
mu	O
balik	O
awal	O
plk	O
la	O
?	O

Great	O
day	O
at	O
the	O
@RudeyeAgency	O
office	O
.	O
.	O
.	O
Lots	O
of	O
jobs	O
booked	O
which	O
is	O
always	O
nice	O
!	O
!	O

@elvisknievil	O
some	O
soldier	O
quote	O
I	O
can't	O
credit	O
anyone	O
"	O
there	O
is	O
no	O
more	O
greater	O
feeling	O
than	O
knowing	O
you	O
are	O
going	O
to	O
die	O
&	O
amp	O
;	O
then	O
you	O
dont	O

hannah	B-person
blocked	O
me	O
&	O
amp	O
;	O
mirelys	B-person

This	O
flu	O
is	O
so	O
rude	O
.	O
It's	O
here	O
!	O

@bmeegwun	O
Better	O
than	O
those	O
other	O
actors	O
in	O
those	O
kinds	O
of	O
movies	O
xD	O

RT	O
@ginakuhn	O
:	O
candy	B-product
crush	O
is	O
Scientology	B-organization
cult	O
status	O
shit	O

@fygyoung	O
gak	O
punya	O
duit	O
un	O
:	O
(	O

AUSTIN	B-person
HUST	I-person
TEEETED	O
MADDIE	B-person

@beaniebabelouis	O
yahhhh	O
but	O
I'll	O
keep	O
shit	O
haha	O

Don't	O
think	O
I	O
could	O
get	O
any	O
hungrier	O
right	O
now	O
.	O

I	O
FEEL	O
LIKE	O
SOMETHING'S	O
CRAWLING	O
UP	O
MY	O
NECK	O

"	O
@amirulashrafh	O
:	O
Zoom	O
dan	O
terbalikkan	O
phone	O
anda	O
http://t.co/yyhSsXdBWA	O
